[2022-11-01 12:55:07,354][lightning][INFO] - successful load initial weights
[2022-11-01 13:00:09,237][lightning][INFO] - reference : салют разреши пожалуйста вызов
[2022-11-01 13:00:09,237][lightning][INFO] - prediction: салют прозариши ожалуйто вузов
[2022-11-01 13:00:11,006][lightning][INFO] - reference : запиши меня пожалуйста на прием к врачу завтра в первой половине дня
[2022-11-01 13:00:11,006][lightning][INFO] - prediction: зпушимине пожалуйста моприят вочизасстовпевое
[2022-11-01 13:00:13,361][lightning][INFO] - reference : сбер сегодня день оплаты ипотеки почему не списывается
[2022-11-01 13:00:13,362][lightning][INFO] - prediction: сбер сегонеденя плато поцети почеммнсписывоца
[2022-11-01 13:00:15,758][lightning][INFO] - reference : салют на работе
[2022-11-01 13:00:15,759][lightning][INFO] - prediction: салют нравоту
[2022-11-01 13:00:17,440][lightning][INFO] - reference : джой позвони в салон красоты и запиши меня на эпиляцию
[2022-11-01 13:00:17,440][lightning][INFO] - prediction: джой позлаисаскасокезапичеменяне перацеа
[2022-11-01 13:00:19,151][lightning][INFO] - reference : салют какие виды атомного веса ты знаешь
[2022-11-01 13:00:19,151][lightning][INFO] - prediction: салют какие ввиды катны овлеси ты знаешь
[2022-11-01 13:00:20,894][lightning][INFO] - reference : афина когда начался конституция ссср тысяча девятьсот двадцать три
[2022-11-01 13:00:20,894][lightning][INFO] - prediction: афина какоонашиткотитолцесосоратысидевяцотвацетри
[2022-11-01 13:00:22,590][lightning][INFO] - reference : салют привет ты такая умная есть ли у тебя пара
[2022-11-01 13:00:22,591][lightning][INFO] - prediction: ают превети токамна есыисибяпа
[2022-11-01 13:00:24,803][lightning][INFO] - reference : сбер расположение персидский залив
[2022-11-01 13:00:24,803][lightning][INFO] - prediction: сбер посположени косиспизар
[2022-11-01 13:00:26,648][lightning][INFO] - reference : салют включить канал
[2022-11-01 13:00:26,648][lightning][INFO] - prediction: салют включить кана
[2022-11-01 13:00:29,001][lightning][INFO] - reference : джой что учитывает национальный банк в своей работе
[2022-11-01 13:00:29,001][lightning][INFO] - prediction: джой чтолучитокицианалны банк свози работе
[2022-11-01 13:00:31,206][lightning][INFO] - reference : сбер какую валюту брать с собой во вьетнам
[2022-11-01 13:00:31,206][lightning][INFO] - prediction: сбер какою валюту брасбойвурито
[2022-11-01 13:00:33,194][lightning][INFO] - reference : джой сегодня вечером будет ее
[2022-11-01 13:00:33,194][lightning][INFO] - prediction: джой севоднеличерун буодеть е
[2022-11-01 13:00:35,366][lightning][INFO] - reference : афина найди мне все части пираты карибского моря
[2022-11-01 13:00:35,366][lightning][INFO] - prediction: афина найдимисе часте ператы коричтогороле
[2022-11-01 13:00:37,183][lightning][INFO] - reference : афина какая самая маленькая страна мира по площади
[2022-11-01 13:00:37,183][lightning][INFO] - prediction: афина какае саны малюкастраномев поплосике
[2022-11-01 13:00:39,413][lightning][INFO] - reference : сбер включите популярную музыку
[2022-11-01 13:00:39,413][lightning][INFO] - prediction: сберключи тепуунарноможеку
[2022-11-01 13:00:41,270][lightning][INFO] - reference : джой какие истории грозного ты знаешь
[2022-11-01 13:00:41,270][lightning][INFO] - prediction: джой какидистори грузног тызнаешш
[2022-11-01 13:00:43,334][lightning][INFO] - reference : салют оплати мой тариф на телефоне
[2022-11-01 13:00:43,334][lightning][INFO] - prediction: салют опутимоторивна телеони
[2022-11-01 13:00:45,109][lightning][INFO] - reference : афина получить справку о переводе на карту
[2022-11-01 13:00:45,109][lightning][INFO] - prediction: афина плучи справкуопривоза на карто
[2022-11-01 13:00:47,275][lightning][INFO] - reference : афина общая площадь республики коми
[2022-11-01 13:00:47,275][lightning][INFO] - prediction: афина пуе пошитерессоблетикоми
[2022-11-01 13:00:49,200][lightning][INFO] - reference : салют поищи банкомат поблизости
[2022-11-01 13:00:49,200][lightning][INFO] - prediction: салют посщи барнкора повлисти
[2022-11-01 13:00:51,378][lightning][INFO] - reference : салют посоветуйте книги о любви трогающие до глубины души не сопливые романы а такие с глубоким смыслом желательно современные
[2022-11-01 13:00:51,379][lightning][INFO] - prediction: салют осолотитькнегерюи родучетувна душе месотлинраматакие губотесмос жваксененя
[2022-11-01 13:00:53,538][lightning][INFO] - reference : афина как мне указать реквизиты своей карты для подтверждения платежа
[2022-11-01 13:00:53,539][lightning][INFO] - prediction: афина какмне гзате иликосвоегартыю гяпотрделебодеже
[2022-11-01 13:00:55,649][lightning][INFO] - reference : джой покажи канал телевидения россия
[2022-11-01 13:00:55,649][lightning][INFO] - prediction: джой покажи каналтелевиия асия
[2022-11-01 13:00:57,425][lightning][INFO] - reference : джой привет прошу изменить условия по кредиту за май
[2022-11-01 13:00:57,426][lightning][INFO] - prediction: джой превве прошу зменит сороля покрледитузамай
[2022-11-01 13:00:59,209][lightning][INFO] - reference : афина как сменить номер телефона привязанный к карте
[2022-11-01 13:00:59,209][lightning][INFO] - prediction: афина как сменитнорно телефоны певязны карты
[2022-11-01 13:01:00,987][lightning][INFO] - reference : джой какие работы сделают вас свободными ты знаешь
[2022-11-01 13:01:00,987][lightning][INFO] - prediction: джой каккея роготы сденаасогомини ты знаешь
[2022-11-01 13:01:02,865][lightning][INFO] - reference : афина где поблизости находится банкомат
[2022-11-01 13:01:02,865][lightning][INFO] - prediction: афина где полтенаходить банкома
[2022-11-01 13:01:04,569][lightning][INFO] - reference : джой владимир димянчук
[2022-11-01 13:01:04,569][lightning][INFO] - prediction: джой длайдимер деньнянчеосут бододовокускомовино мучсбофелебарошу
[2022-11-01 13:01:06,193][lightning][INFO] - reference : афина включи свет в туалете
[2022-11-01 13:01:06,193][lightning][INFO] - prediction: афина сключи севедстогореке
[2022-11-01 13:01:07,693][lightning][INFO] - reference : джой какие прощай немытая россия ты знаешь
[2022-11-01 13:01:07,693][lightning][INFO] - prediction: джой какие прощени нутросты знаешь
[2022-11-01 13:01:09,827][lightning][INFO] - reference : джой найди пожалуйста фильм похожий на титаник
[2022-11-01 13:01:09,827][lightning][INFO] - prediction: джой найди пожалуйта сельм похожи на детаик
[2022-11-01 13:01:11,634][lightning][INFO] - reference : афина какая основная тема у трипитака
[2022-11-01 13:01:11,634][lightning][INFO] - prediction: афина какая нлатима три тиспака
[2022-11-01 13:01:13,374][lightning][INFO] - reference : афина в какой стране сделали слепое пятно
[2022-11-01 13:01:13,374][lightning][INFO] - prediction: афина какой стране исделале сипо пигнаф
[2022-11-01 13:01:15,080][lightning][INFO] - reference : джой какая температура воздуха будет на этих выходных
[2022-11-01 13:01:15,080][lightning][INFO] - prediction: джой какая тебердоровозоомнодадтекихобе
[2022-11-01 13:01:17,268][lightning][INFO] - reference : сбер шутки про мужчин
[2022-11-01 13:01:17,268][lightning][INFO] - prediction: сбер чот ки прыносщчер
[2022-11-01 13:01:19,400][lightning][INFO] - reference : сбер выписка за период
[2022-11-01 13:01:19,400][lightning][INFO] - prediction: сбер ру пискази переуд
[2022-11-01 13:01:21,184][lightning][INFO] - reference : джой какой сейчас баланс у меня на карте
[2022-11-01 13:01:21,184][lightning][INFO] - prediction: джой акосичат балануменнакарте
[2022-11-01 13:01:23,384][lightning][INFO] - reference : салют какие денежный мультипликатор ты знаешь
[2022-11-01 13:01:23,384][lightning][INFO] - prediction: салют какие динины мутелекатр ты знаешь
[2022-11-01 13:01:25,096][lightning][INFO] - reference : сбер а перевыпустить существующую карту моментум можно
[2022-11-01 13:01:25,096][lightning][INFO] - prediction: сбер оперевыпустесещестовещие карту маменте можна
[2022-11-01 13:01:27,229][lightning][INFO] - reference : афина отмени таймер пожалуйста
[2022-11-01 13:01:27,229][lightning][INFO] - prediction: афина потмеи тайнер пожалуйста
[2022-11-01 13:01:29,082][lightning][INFO] - reference : салют милостивый государь вы не могли бы рассказать интересный факт
[2022-11-01 13:01:29,082][lightning][INFO] - prediction: салют е растра госетат унемоблетосказатетелесный фад
[2022-11-01 13:01:30,744][lightning][INFO] - reference : джой поставь канал ля минор
[2022-11-01 13:01:30,744][lightning][INFO] - prediction: джор поснавь каналламину
[2022-11-01 13:01:32,608][lightning][INFO] - reference : афина каких авторов стоит почитать чтобы начать разбираться в истории великобритании
[2022-11-01 13:01:32,609][lightning][INFO] - prediction: афина какие вавторстоть учитато боночатьр сбератцекистое берикобрикаи
[2022-11-01 13:01:34,513][lightning][INFO] - reference : помощник ты сейчас занят
[2022-11-01 13:01:34,513][lightning][INFO] - prediction: помошноь тесчесавы
[2022-11-01 13:01:36,374][lightning][INFO] - reference : джой погоня за сокровищами
[2022-11-01 13:01:36,375][lightning][INFO] - prediction: джой погой незасакровщини
[2022-11-01 13:01:38,112][lightning][INFO] - reference : джой для чего нужно
[2022-11-01 13:01:38,112][lightning][INFO] - prediction: джой вичилеже
[2022-11-01 13:01:39,987][lightning][INFO] - reference : афина на что дают потребительский кредит
[2022-11-01 13:01:39,987][lightning][INFO] - prediction: трфафина начтодери тревитыски креци
[2022-11-01 13:01:42,275][lightning][INFO] - reference : джой будильник на утро завести
[2022-11-01 13:01:42,275][lightning][INFO] - prediction: дой буденник нанитрозавести
[2022-11-01 13:01:44,497][lightning][INFO] - reference : сбер достижения чупиной
[2022-11-01 13:01:44,498][lightning][INFO] - prediction: сбер носчеженисутны
[2022-11-01 13:01:46,057][lightning][INFO] - reference : завтра погода во владивостоке
[2022-11-01 13:01:46,057][lightning][INFO] - prediction: датр погода поводирстате
[2022-11-01 13:01:47,902][lightning][INFO] - reference : джой как оформить карту тинькофф банк
[2022-11-01 13:01:47,902][lightning][INFO] - prediction: дджлой как офоромить картутинковканк
[2022-11-01 13:01:49,622][lightning][INFO] - reference : джой какая площадь города бьюкенен
[2022-11-01 13:01:49,622][lightning][INFO] - prediction: джой какая плосети глорда блеина
[2022-11-01 13:01:51,536][lightning][INFO] - reference : сбер перевести тысячу рублей катя яшкина
[2022-11-01 13:01:51,536][lightning][INFO] - prediction: сбер перевести тысячирублеи картиашкин
[2022-11-01 13:01:53,477][lightning][INFO] - reference : сбер засеки время семь минут от настоящего времени
[2022-11-01 13:01:53,478][lightning][INFO] - prediction: сбер заские бени семни нотаностоещигубреен
[2022-11-01 13:01:55,380][lightning][INFO] - reference : афина включи пожалуйста последний клип эда ширана
[2022-11-01 13:01:55,381][lightning][INFO] - prediction: афина включи пожалуйста посени ти пядш шевано
[2022-11-01 13:01:57,023][lightning][INFO] - reference : сбер какой валютой расплачиваются в англии
[2022-11-01 13:01:57,023][lightning][INFO] - prediction: сбер какой валютапачвитть ванле
[2022-11-01 13:01:59,057][lightning][INFO] - reference : салют разбуди меня через три часа
[2022-11-01 13:01:59,057][lightning][INFO] - prediction: сюлттрой буливначерез твичша
[2022-11-01 13:02:00,979][lightning][INFO] - reference : сбер нужно разблокировать кредитную карту
[2022-11-01 13:02:00,980][lightning][INFO] - prediction: сбер ножноравзбатела твезитноюй карту
[2022-11-01 13:02:02,842][lightning][INFO] - reference : афина какие ядра ты знаешь
[2022-11-01 13:02:02,842][lightning][INFO] - prediction: афина такиситрекои знаешь
[2022-11-01 13:02:04,863][lightning][INFO] - reference : джой что такое трейд ин
[2022-11-01 13:02:04,863][lightning][INFO] - prediction: джой что такое траии
[2022-11-01 13:02:06,614][lightning][INFO] - reference : сбер нужен стол в кафе на третьяковском метро на двоих на пятницу двадцать ноль ноль
[2022-11-01 13:02:06,615][lightning][INFO] - prediction: сбер нужестоскас дотекускомнтронодво напеия двадцат нано
[2022-11-01 13:02:08,324][lightning][INFO] - reference : сбер сайт аац
[2022-11-01 13:02:08,324][lightning][INFO] - prediction: сбер сальт алааца
[2022-11-01 13:02:10,330][lightning][INFO] - reference : салют помоги перевести из пяти тысяч азербайджанских манатов в рубли
[2022-11-01 13:02:10,330][lightning][INFO] - prediction: салют аоди ереестеиспи те тысячи озрвожаси манаток рубе
[2022-11-01 13:02:12,094][lightning][INFO] - reference : включи меткин продакшн
[2022-11-01 13:02:12,094][lightning][INFO] - prediction: чи меттин родачим
[2022-11-01 13:02:13,907][lightning][INFO] - reference : сбер какая группа играет
[2022-11-01 13:02:13,907][lightning][INFO] - prediction: сбер какоя нрубоивот
[2022-11-01 13:02:15,834][lightning][INFO] - reference : афина на сколько ты оцениваешь свой интеллект
[2022-11-01 13:02:15,834][lightning][INFO] - prediction: афина осколктацерисо телетт
[2022-11-01 13:02:18,420][lightning][INFO] - reference : афина с какими народами веками самоотверженно сражались русские люди кроме турок
[2022-11-01 13:02:18,420][lightning][INFO] - prediction: афина какиме нардоми иканисаматлержно срожаисускильмги кромитур
[2022-11-01 13:02:20,569][lightning][INFO] - reference : сбер какие деньги нужно купить для ирана
[2022-11-01 13:02:20,569][lightning][INFO] - prediction: сбер какие деньги нужно куитнаирана
[2022-11-01 13:02:22,464][lightning][INFO] - reference : афина армия вашингтона терпела лишения во всем не было
[2022-11-01 13:02:22,464][lightning][INFO] - prediction: афина арме мошектонсер пилалишени боксе мебола
[2022-11-01 13:02:24,240][lightning][INFO] - reference : салют покажи пожалуйста сколько денег осталось на зарплатной карте
[2022-11-01 13:02:24,240][lightning][INFO] - prediction: салют покажи пожалуйсу сокодено постаж назарпланый карте
[2022-11-01 13:02:26,367][lightning][INFO] - reference : сбер включи тьюбиков
[2022-11-01 13:02:26,367][lightning][INFO] - prediction: сбер включи тлебыкоф
[2022-11-01 13:02:28,258][lightning][INFO] - reference : салют вокруг чего вращается марс
[2022-11-01 13:02:28,259][lightning][INFO] - prediction: салют пвыкучи бупрощаетсяжас
[2022-11-01 13:02:30,069][lightning][INFO] - reference : сбер муз тв
[2022-11-01 13:02:30,070][lightning][INFO] - prediction: сбер уст
[2022-11-01 13:02:32,110][lightning][INFO] - reference : джой есть ли сиквел у фильма малефисента
[2022-11-01 13:02:32,110][lightning][INFO] - prediction: джой деслисикова увфильму мудичисанта
[2022-11-01 13:02:33,987][lightning][INFO] - reference : афина я очень занят давай продолжим потом
[2022-11-01 13:02:33,987][lightning][INFO] - prediction: афина я вчисиани тава продожи пото
[2022-11-01 13:02:35,889][lightning][INFO] - reference : у златкис есть машина
[2022-11-01 13:02:35,890][lightning][INFO] - prediction: затжисношина
[2022-11-01 13:02:37,758][lightning][INFO] - reference : афина попов любит футбол
[2022-11-01 13:02:37,758][lightning][INFO] - prediction: афина покувлбиьуту
[2022-11-01 13:02:39,629][lightning][INFO] - reference : афина найди корень из шестнадцати
[2022-11-01 13:02:39,630][lightning][INFO] - prediction: афина найти корин ишеснацате
[2022-11-01 13:02:41,692][lightning][INFO] - reference : салют добрый вечер у меня почему то не происходит списание средств по кредиту хотя на счету достаточно для списания
[2022-11-01 13:02:41,693][lightning][INFO] - prediction: салют кбрыичь мяточеутолиброскодис пилнисрест кредиту теноше дудастаточно есисени
[2022-11-01 13:02:43,806][lightning][INFO] - reference : салют сколько составит комиссия за перевод тысячи рублей
[2022-11-01 13:02:43,806][lightning][INFO] - prediction: салют скулькосостаи камисезаперевод тыячев рубле
[2022-11-01 13:02:45,919][lightning][INFO] - reference : сбер открой канал нано
[2022-11-01 13:02:45,919][lightning][INFO] - prediction: сбер покойл коноуноно
[2022-11-01 13:02:48,081][lightning][INFO] - reference : джой давай все снова посмотрим
[2022-11-01 13:02:48,082][lightning][INFO] - prediction: джой давосесногу поснопим
[2022-11-01 13:02:50,334][lightning][INFO] - reference : афина соверши пожалуйста перевод коллеге
[2022-11-01 13:02:50,334][lightning][INFO] - prediction: афина селши пожалуйст переводколеки
[2022-11-01 13:02:52,073][lightning][INFO] - reference : афина мне нужно пополнить баланс моего мобильного телефона на две тысячи рублей
[2022-11-01 13:02:52,073][lightning][INFO] - prediction: афина не нужн хоо полацайомабильна телефо на две тысяч рублей
[2022-11-01 13:02:53,653][lightning][INFO] - reference : сбербанк банкомат возле меня
[2022-11-01 13:02:53,653][lightning][INFO] - prediction: сбенак банкомовозевнета
[2022-11-01 13:02:55,541][lightning][INFO] - reference : афина мои галакси
[2022-11-01 13:02:55,541][lightning][INFO] - prediction: афина мали далаксе
[2022-11-01 13:02:57,375][lightning][INFO] - reference : джой отключи будильник до понедельника
[2022-11-01 13:02:57,375][lightning][INFO] - prediction: джой отключи будеьни опониделника
[2022-11-01 13:02:59,278][lightning][INFO] - reference : сбер расскажи что нибудь о себе
[2022-11-01 13:02:59,278][lightning][INFO] - prediction: сберр скажитнектисебе
[2022-11-01 13:03:00,812][lightning][INFO] - reference : афина интересно а есть то что я не знаю
[2022-11-01 13:03:00,812][lightning][INFO] - prediction: афинатереснаестокинезна
[2022-11-01 13:03:03,189][lightning][INFO] - reference : салют карта сараево
[2022-11-01 13:03:03,189][lightning][INFO] - prediction: салют карто сова соаа
[2022-11-01 13:03:05,346][lightning][INFO] - reference : афина какие виды триасовой системы ты знаешь
[2022-11-01 13:03:05,346][lightning][INFO] - prediction: афина какие виды прясвосестен ты знаешь
[2022-11-01 13:03:07,574][lightning][INFO] - reference : сбер засеки таймер на двадцать минут
[2022-11-01 13:03:07,575][lightning][INFO] - prediction: сбер засики пагерно двадцацвенуд
[2022-11-01 13:03:09,799][lightning][INFO] - reference : сбер со всеми
[2022-11-01 13:03:09,799][lightning][INFO] - prediction: сбер совсеми
[2022-11-01 13:03:11,459][lightning][INFO] - reference : афина что по вашему мнению лежит в чемодане
[2022-11-01 13:03:11,459][lightning][INFO] - prediction: афина что повосеммеени выже пчемотаге
[2022-11-01 13:03:13,397][lightning][INFO] - reference : как расплачиваться в буркина фасо
[2022-11-01 13:03:13,397][lightning][INFO] - prediction: как расплачиватся в оркеновасо
[2022-11-01 13:03:15,258][lightning][INFO] - reference : сбер перевести пять тысяч рублей бабушке
[2022-11-01 13:03:15,258][lightning][INFO] - prediction: сбер перевестки пят тысячарубе баш
[2022-11-01 13:03:17,376][lightning][INFO] - reference : сбер переведи сто теме по номеру телефона
[2022-11-01 13:03:17,376][lightning][INFO] - prediction: сбер переведистотемир пономер телефон
[2022-11-01 13:03:19,145][lightning][INFO] - reference : сбер переведи денису три тысячи
[2022-11-01 13:03:19,145][lightning][INFO] - prediction: сбер переи динесотле ксячени
[2022-11-01 13:03:20,832][lightning][INFO] - reference : джой когда день рождения кузнецова
[2022-11-01 13:03:20,832][lightning][INFO] - prediction: джой огади ножиние позлецов
[2022-11-01 13:03:22,861][lightning][INFO] - reference : сбер никто не любил тебя так сильно как я
[2022-11-01 13:03:22,861][lightning][INFO] - prediction: сбер нетоменю ветьбетосины каке
[2022-11-01 13:03:24,694][lightning][INFO] - reference : сбер могу ли я заблокировать карту своей бабушки
[2022-11-01 13:03:24,694][lightning][INFO] - prediction: сбер маголия заблтирот као своива
[2022-11-01 13:03:26,604][lightning][INFO] - reference : афина убейте сберкота
[2022-11-01 13:03:26,604][lightning][INFO] - prediction: афина убете сберкаа
[2022-11-01 13:03:28,360][lightning][INFO] - reference : афина еще громче
[2022-11-01 13:03:28,361][lightning][INFO] - prediction: афина че бручи
[2022-11-01 13:03:30,795][lightning][INFO] - reference : джой добрый день могли бы вы мне вернуть платеж
[2022-11-01 13:03:30,795][lightning][INFO] - prediction: джой добрый день моглибыломнелезну платеш
[2022-11-01 13:03:32,597][lightning][INFO] - reference : салют какие виды медовухи ты знаешь
[2022-11-01 13:03:32,598][lightning][INFO] - prediction: салют какие видименолузи ты знаешсь
[2022-11-01 13:03:34,583][lightning][INFO] - reference : сбер открой канал россия один
[2022-11-01 13:03:34,584][lightning][INFO] - prediction: сбер колкомолоресеведи
[2022-11-01 13:03:36,415][lightning][INFO] - reference : афина не будет ли сегодня дождя помоги мне пожалуйста посмотри какая погода будет сегодня
[2022-11-01 13:03:36,415][lightning][INFO] - prediction: афина не бок лесегодниточте модине пожалуйст смерикакаполпоту быт себодн
[2022-11-01 13:03:38,081][lightning][INFO] - reference : афина хочу стать разработчиком приложений
[2022-11-01 13:03:38,081][lightning][INFO] - prediction: афина ачи стат азрабочико приложе
[2022-11-01 13:03:40,200][lightning][INFO] - reference : салют какие виды тысяча девятьсот тридцатые ты знаешь
[2022-11-01 13:03:40,200][lightning][INFO] - prediction: салют какие вигы прсчи двяцор рециати ты знаешь
[2022-11-01 13:03:42,021][lightning][INFO] - reference : салют можно ли бонусы спасибо положить на баланс
[2022-11-01 13:03:42,021][lightning][INFO] - prediction: салют ожно веибоносо спосиго положено балас
[2022-11-01 13:03:43,873][lightning][INFO] - reference : афина какая ответственность у созаемщика
[2022-11-01 13:03:43,873][lightning][INFO] - prediction: афина какая пезнаско созаячеко
[2022-11-01 13:03:46,243][lightning][INFO] - reference : джой добрый день в июне две тысячи девятнадцатого у меня заканчивается действие карты как ее обновить
[2022-11-01 13:03:46,243][lightning][INFO] - prediction: джой добжйде буилы детючи девятасти меня зыкачет деврсвый кан капиенавить
[2022-11-01 13:03:48,202][lightning][INFO] - reference : салют чем платят у гвинейцев
[2022-11-01 13:03:48,202][lightning][INFO] - prediction: салют чембата туввенице
[2022-11-01 13:03:49,937][lightning][INFO] - reference : афина хочу фильм с джимом керри
[2022-11-01 13:03:49,937][lightning][INFO] - prediction: афина хоче фильм женотере
[2022-11-01 13:03:52,093][lightning][INFO] - reference : афина официальный твиттер вайбер
[2022-11-01 13:03:52,094][lightning][INFO] - prediction: афина фисианы твитер вай
[2022-11-01 13:03:54,279][lightning][INFO] - reference : сбер можно отключить автоплатеж
[2022-11-01 13:03:54,279][lightning][INFO] - prediction: сбер муузна отключить тавту плате
[2022-11-01 13:03:56,119][lightning][INFO] - reference : джой фетишизм это плохо
[2022-11-01 13:03:56,119][lightning][INFO] - prediction: джой фитеезникепоплаха
[2022-11-01 13:03:57,961][lightning][INFO] - reference : афина привет срочно кинь мне деньги на мобильный
[2022-11-01 13:03:57,962][lightning][INFO] - prediction: афина превесрожныкимедегина молилни
[2022-11-01 13:04:00,192][lightning][INFO] - reference : салют как поменять номер привязанный к картам
[2022-11-01 13:04:00,192][lightning][INFO] - prediction: салют как пуменят номер приязаной карто
[2022-11-01 13:04:02,134][lightning][INFO] - reference : афина переведи девятьсот шестьдесят рублей михаилу
[2022-11-01 13:04:02,135][lightning][INFO] - prediction: афина переведи девятсочитдеструблени хаиву
[2022-11-01 13:04:04,084][lightning][INFO] - reference : салют перенеси мой будильник на два часа позже
[2022-11-01 13:04:04,084][lightning][INFO] - prediction: салют перемеси мо ду дельник на двлачи сапоже
[2022-11-01 13:04:05,203][lightning][INFO] - reference : афина поставь будильник на утро в семь часов
[2022-11-01 13:04:05,203][lightning][INFO] - prediction: стай делепасимьсо
[2022-11-01 13:04:06,552][lightning][INFO] - reference : салют официальный сайт западно сибирская железная дорога
[2022-11-01 13:04:06,552][lightning][INFO] - prediction: салют цаы сат забро себерсжмезндровы
[2022-11-01 13:04:07,993][lightning][INFO] - reference : джой время сейчас подсказать
[2022-11-01 13:04:07,993][lightning][INFO] - prediction: й вревеичесныкава
[2022-11-01 13:04:09,232][lightning][INFO] - reference : джой пошути на счет банка открытие
[2022-11-01 13:04:09,232][lightning][INFO] - prediction: джой пошечи ночер конгокрете
[2022-11-01 13:04:10,542][lightning][INFO] - reference : салют можешь сделать меньше яркость
[2022-11-01 13:04:10,542][lightning][INFO] - prediction: сает ж сделатмече деркосте
[2022-11-01 13:04:11,673][lightning][INFO] - reference : сбер каким днем недели будет первое января две тысячи двадцать пятого года
[2022-11-01 13:04:11,673][lightning][INFO] - prediction: сбер каким неннеденбупераинторят тысячидвадцать пятого года
[2022-11-01 13:04:13,025][lightning][INFO] - reference : афина когда был опубликован трон наследие
[2022-11-01 13:04:13,025][lightning][INFO] - prediction: афина кода блапубикуботлон настеиде
[2022-11-01 13:04:14,528][lightning][INFO] - reference : афина расскажи про сбер чинить
[2022-11-01 13:04:14,528][lightning][INFO] - prediction: афина расскажи тросбес щенекси
[2022-11-01 13:04:15,883][lightning][INFO] - reference : джой ты меня разыгрываешь
[2022-11-01 13:04:15,883][lightning][INFO] - prediction: джой имнерозы бровчш
[2022-11-01 13:04:17,413][lightning][INFO] - reference : салют какую валюту брать с собой в судан
[2022-11-01 13:04:17,413][lightning][INFO] - prediction: салют акуе валюту просево сида
[2022-11-01 13:04:18,801][lightning][INFO] - reference : афина какие виды переводов ты знаешь
[2022-11-01 13:04:18,802][lightning][INFO] - prediction: афина какие виды перевар ты наешь
[2022-11-01 13:04:20,053][lightning][INFO] - reference : афина давай следующую
[2022-11-01 13:04:20,054][lightning][INFO] - prediction: афина товой слебущиро
[2022-11-01 13:04:21,419][lightning][INFO] - reference : джой что ты знаешь про оккупацию польши тысяча девятьсот тридцать девятого тысяча девятьсот сорок пятого года
[2022-11-01 13:04:21,420][lightning][INFO] - prediction: джой что ты знаешь покупанспошитысдевятцодтоитепелятолтысдеятесеро гтолбоде
[2022-11-01 13:04:22,591][lightning][INFO] - reference : салют кем работает чупина юлия
[2022-11-01 13:04:22,591][lightning][INFO] - prediction: салют кемработа четанюля
[2022-11-01 13:04:23,769][lightning][INFO] - reference : сбер что такое открытый чемпионат франции по теннису
[2022-11-01 13:04:23,770][lightning][INFO] - prediction: сбер что такот кретичетькянат храдци потениси
[2022-11-01 13:04:25,205][lightning][INFO] - reference : афина где поблизости можно сделать ногти запиши меня на сегодня вечером
[2022-11-01 13:04:25,205][lightning][INFO] - prediction: афина гте подсяся ожностелкуте атушни насеодидичеру запиши мтенаследидиче
[2022-11-01 13:04:26,461][lightning][INFO] - reference : джой онлайн карта оформление
[2022-11-01 13:04:26,462][lightning][INFO] - prediction: джой уван крты вошабу диы
[2022-11-01 13:04:27,837][lightning][INFO] - reference : афина как называется ценопад по другому
[2022-11-01 13:04:27,837][lightning][INFO] - prediction: афина как называетсснопоилрудон
[2022-11-01 13:04:29,246][lightning][INFO] - reference : афина подготовьте мне пожалуйста выписку по счету за прошлый год
[2022-11-01 13:04:29,246][lightning][INFO] - prediction: афина погготовтене пожалуйста ваписку потчета запрожныбат
[2022-11-01 13:04:30,561][lightning][INFO] - reference : салют какие полеты шмеля ты знаешь
[2022-11-01 13:04:30,561][lightning][INFO] - prediction: салют каки валта чмилат знашь
[2022-11-01 13:04:31,817][lightning][INFO] - reference : салют разве может быть что ты ненавидишь
[2022-11-01 13:04:31,817][lightning][INFO] - prediction: салют  серимози бычтоттреени навитеи
[2022-11-01 13:04:33,162][lightning][INFO] - reference : салют скинь маме на карту рубль
[2022-11-01 13:04:33,162][lightning][INFO] - prediction: салют ски мамен корту рубы
[2022-11-01 13:04:34,497][lightning][INFO] - reference : салют в какой валюте расплачиваются в башкартостане
[2022-11-01 13:04:34,497][lightning][INFO] - prediction: салюй вкакой валти рсхачитавушко втастано
[2022-11-01 13:04:35,574][lightning][INFO] - reference : салют давай ответим на звонок кто звонит
[2022-11-01 13:04:35,574][lightning][INFO] - prediction: салют даватетьнезвамакто вант
[2022-11-01 13:04:36,958][lightning][INFO] - reference : джой верни и включи что мы услышали
[2022-11-01 13:04:36,958][lightning][INFO] - prediction: джой даневключичто ослышия
[2022-11-01 13:04:38,507][lightning][INFO] - reference : афина сделай приглушенно освещение в гардеробной комнате
[2022-11-01 13:04:38,508][lightning][INFO] - prediction: фина села пинусонарсвещени горбемуднайкумате
[2022-11-01 13:04:39,751][lightning][INFO] - reference : сбер что такое спрос
[2022-11-01 13:04:39,751][lightning][INFO] - prediction: сбер чо пакор пас
[2022-11-01 13:04:41,173][lightning][INFO] - reference : сбер
[2022-11-01 13:04:41,174][lightning][INFO] - prediction: сбер
[2022-11-01 13:04:42,564][lightning][INFO] - reference : сбер помогите оформить ипотечную страховку
[2022-11-01 13:04:42,564][lightning][INFO] - prediction: сбер помодитефорны тлепотищсков
[2022-11-01 13:04:43,712][lightning][INFO] - reference : джой какие музыканты предпочитали сложные импровизации
[2022-11-01 13:04:43,712][lightning][INFO] - prediction: джой какие музыкантырпочркалисложнаи помзаци
