[2022-11-01 11:20:21,434][lightning][INFO] - successful load initial weights
[2022-11-01 11:24:24,120][lightning][INFO] - prediction: афина каркосраера
[2022-11-01 11:24:25,626][lightning][INFO] - reference : джой рассчитай мне семь с половиной тысяч киргизских сомов
[2022-11-01 11:24:25,626][lightning][INFO] - prediction: джой ычета нессествотечекикитьнист
[2022-11-01 11:24:27,442][lightning][INFO] - reference : афина как взять кредит
[2022-11-01 11:24:27,442][lightning][INFO] - prediction: афина казять кредит
[2022-11-01 11:24:29,295][lightning][INFO] - reference : афина переведи семнадцать тысяч рублей мите по номеру телефона
[2022-11-01 11:24:29,295][lightning][INFO] - prediction: афина переведи сематы пышуме нити помазаркевесонук
[2022-11-01 11:24:30,624][lightning][INFO] - reference : сбер какой прогноз сегодня обещают
[2022-11-01 11:24:30,625][lightning][INFO] - prediction: сбер какое продмасева не бичат
[2022-11-01 11:24:32,031][lightning][INFO] - reference : сбер какая у меня комиссия за снятие денег через банкомат
[2022-11-01 11:24:32,031][lightning][INFO] - prediction: сбер какая вне колмисизоскатемдемичереконкамате
[2022-11-01 11:24:33,463][lightning][INFO] - reference : джой слышал что в сбере работает андрей курпатов
[2022-11-01 11:24:33,463][lightning][INFO] - prediction: джой слешстосбеля раота тоге ппата
[2022-11-01 11:24:34,834][lightning][INFO] - reference : джой здравствуйте как отключить автоплатеж мтс
[2022-11-01 11:24:34,834][lightning][INFO] - prediction: джой здравтайтекакоткючидоятобатешан тоя
[2022-11-01 11:24:36,665][lightning][INFO] - reference : сбер кто определил системный подход в управлении
[2022-11-01 11:24:36,665][lightning][INFO] - prediction: сбер ктопра делесетрна подхотва провлени
[2022-11-01 11:24:38,120][lightning][INFO] - reference : салют послезавтра горячий ключ будет дождь
[2022-11-01 11:24:38,120][lightning][INFO] - prediction: салют посфизасра гаачиклес будет дож
[2022-11-01 11:24:39,900][lightning][INFO] - reference : афина любимая поговорка анатолия леонидовича
[2022-11-01 11:24:39,900][lightning][INFO] - prediction: афина любем поговорканатоланибич
[2022-11-01 11:24:41,608][lightning][INFO] - reference : салют какой тест на беременность ты знаешь
[2022-11-01 11:24:41,608][lightning][INFO] - prediction: салют какойтаснаберенеос ты знаешь
[2022-11-01 11:24:43,271][lightning][INFO] - reference : салют страна дружина
[2022-11-01 11:24:43,271][lightning][INFO] - prediction: салют страна ружен
[2022-11-01 11:24:44,903][lightning][INFO] - reference : джой в какой стране проводится чемпионат европы по футболу две тысячи двадцать четвертого
[2022-11-01 11:24:44,903][lightning][INFO] - prediction: джой вкакой трани пролодисячепянакивробу посотболодле тысячетнадцачетиортовы
[2022-11-01 11:24:46,347][lightning][INFO] - reference : салют период супер кубок россии
[2022-11-01 11:24:46,348][lightning][INFO] - prediction: алютперивуд соте пубокрасе
[2022-11-01 11:24:48,147][lightning][INFO] - reference : салют включи эрика мухаметшина
[2022-11-01 11:24:48,147][lightning][INFO] - prediction: салют включи перика мукваметшено
[2022-11-01 11:24:49,673][lightning][INFO] - reference : джой поставь таймер на тринадцать сорок три
[2022-11-01 11:24:49,673][lightning][INFO] - prediction: джой постоь тамор набрнацорпри
[2022-11-01 11:24:51,198][lightning][INFO] - reference : салют какая эпоха возродила к новой жизни древних авторов
[2022-11-01 11:24:51,198][lightning][INFO] - prediction: салют  какая поозавделак налочени пямы атро
[2022-11-01 11:24:52,727][lightning][INFO] - reference : салют какие клеточные стенки содержат больше целлюлозы
[2022-11-01 11:24:52,728][lightning][INFO] - prediction: салют какие влеточастенкисодежи бочит салямода
[2022-11-01 11:24:54,264][lightning][INFO] - reference : подключи канал телевидение точка
[2022-11-01 11:24:54,264][lightning][INFO] - prediction: водключи кагналтевевидиние точка
[2022-11-01 11:24:55,812][lightning][INFO] - reference : салют я чувствую себя плохо
[2022-11-01 11:24:55,812][lightning][INFO] - prediction: салют ечестись бопонха
[2022-11-01 11:24:57,485][lightning][INFO] - reference : салют сколько денег на моей кредитной карте
[2022-11-01 11:24:57,485][lightning][INFO] - prediction: салют сколь коденекнамаетерегины тарть
[2022-11-01 11:24:59,340][lightning][INFO] - reference : афина какая валюта у жителей острова кука
[2022-11-01 11:24:59,341][lightning][INFO] - prediction: афинакакая валюту ажетли остовогуга
[2022-11-01 11:25:01,015][lightning][INFO] - reference : афина ярославль режим работы сбербанка на красноармейской девять
[2022-11-01 11:25:01,015][lightning][INFO] - prediction: афина раслав лиже работасбарбонка вакастанискы ит
[2022-11-01 11:25:02,538][lightning][INFO] - reference : салют какое число будет в эту пятницу
[2022-11-01 11:25:02,538][lightning][INFO] - prediction: салют какой часопуитто таттися
[2022-11-01 11:25:03,920][lightning][INFO] - reference : афина какая столица пакистана
[2022-11-01 11:25:03,920][lightning][INFO] - prediction: афина какая склицт тиставо
[2022-11-01 11:25:05,465][lightning][INFO] - reference : джой как называется столица чехословакии
[2022-11-01 11:25:05,465][lightning][INFO] - prediction: джой как разнатокамицатихосаатне
[2022-11-01 11:25:06,930][lightning][INFO] - reference : афина кто такой кредитный брокер
[2022-11-01 11:25:06,930][lightning][INFO] - prediction: афина коно воблзикун коте
[2022-11-01 11:25:08,396][lightning][INFO] - reference : сбер чужой ребенок
[2022-11-01 11:25:08,396][lightning][INFO] - prediction: сбер чежолидело
[2022-11-01 11:25:09,670][lightning][INFO] - reference : салют найди телевизионный канал спас
[2022-11-01 11:25:09,670][lightning][INFO] - prediction: салют знайдителевизины коастас
[2022-11-01 11:25:10,962][lightning][INFO] - reference : салют перевод другу
[2022-11-01 11:25:10,962][lightning][INFO] - prediction: салют переводру
[2022-11-01 11:25:12,600][lightning][INFO] - reference : сбер алиса какая сейчас погода
[2022-11-01 11:25:12,600][lightning][INFO] - prediction: сбер алиса какая сечистогоде
[2022-11-01 11:25:14,078][lightning][INFO] - reference : джой какие виды археологии ты знаешь
[2022-11-01 11:25:14,079][lightning][INFO] - prediction: джой какие видырфиоди ты знаешь
[2022-11-01 11:25:15,436][lightning][INFO] - reference : джой название гагры
[2022-11-01 11:25:15,437][lightning][INFO] - prediction: джой назвайни гакри
[2022-11-01 11:25:16,844][lightning][INFO] - reference : салют уроки игры на гитаре и укулеле
[2022-11-01 11:25:16,844][lightning][INFO] - prediction: салют лрути примедитаве енакулере
[2022-11-01 11:25:18,565][lightning][INFO] - reference : джой здравствуйте совершите пожалуйста перевод вашему другу
[2022-11-01 11:25:18,566][lightning][INFO] - prediction: джой здравствуйте солершите пожалуйста перевоту пашегутруго
[2022-11-01 11:25:20,273][lightning][INFO] - reference : салют перемотай в конец песни
[2022-11-01 11:25:20,273][lightning][INFO] - prediction: салют еремотать колис пеесно
[2022-11-01 11:25:21,740][lightning][INFO] - reference : салют хочу стать библиотекарем
[2022-11-01 11:25:21,740][lightning][INFO] - prediction: салют хочустнбинятикри
[2022-11-01 11:25:23,294][lightning][INFO] - reference : афина сколько лет алымовой наталье
[2022-11-01 11:25:23,294][lightning][INFO] - prediction: афина сколеконет оломпоната
[2022-11-01 11:25:24,731][lightning][INFO] - reference : салют сбербанк капитал услуги
[2022-11-01 11:25:24,732][lightning][INFO] - prediction: салют сбер банк копитау слуге
[2022-11-01 11:25:26,415][lightning][INFO] - reference : афина выполни задание по записи меня к врачу на завтра
[2022-11-01 11:25:26,415][lightning][INFO] - prediction: афина вапомизадани позатисемея толючина затре
[2022-11-01 11:25:27,873][lightning][INFO] - reference : афина включи другую
[2022-11-01 11:25:27,874][lightning][INFO] - prediction: афина ключит ры
[2022-11-01 11:25:29,310][lightning][INFO] - reference : сбер переведи оле на любую карту две тысячи
[2022-11-01 11:25:29,311][lightning][INFO] - prediction: сбер ервидиойнарукарту ытысяч
[2022-11-01 11:25:30,668][lightning][INFO] - reference : джой найти сериал рик и морти
[2022-11-01 11:25:30,668][lightning][INFO] - prediction: джой найтиселялоикоморке
[2022-11-01 11:25:32,230][lightning][INFO] - reference : установи будильник на семь утра на каждый день
[2022-11-01 11:25:32,230][lightning][INFO] - prediction: сенаи буденек насемутраво каедени
[2022-11-01 11:25:33,618][lightning][INFO] - reference : сбер сделай поярче освещение в туалете
[2022-11-01 11:25:33,619][lightning][INFO] - prediction: сбер сделать пояртесещиниевтаете
[2022-11-01 11:25:35,067][lightning][INFO] - reference : джой мне нужно ближайшее отделение
[2022-11-01 11:25:35,067][lightning][INFO] - prediction: джой меножнабрижайшателени
[2022-11-01 11:25:36,443][lightning][INFO] - reference : особенно в дании швеции и норвегии
[2022-11-01 11:25:36,443][lightning][INFO] - prediction: суб нугн вчсес еманы
[2022-11-01 11:25:38,518][lightning][INFO] - reference : салют как правильно включить зеркальный фотоаппарат сначала задвигать объектив и потом выключить или сначала выключить камеру а потом задвигать объектив
[2022-11-01 11:25:38,518][lightning][INFO] - prediction: салют ток пре натключить зевкомый фотопара сначело затегате бити эпотомнутлючить еевесначело выключи кану потен задветачь бевтиле
[2022-11-01 11:25:40,098][lightning][INFO] - reference : джой какое любимое блюдо александра александровича
[2022-11-01 11:25:40,098][lightning][INFO] - prediction: джой какую юбинонюду палексадой цароич
[2022-11-01 11:25:41,336][lightning][INFO] - reference : как банк может найти новые фонды
[2022-11-01 11:25:41,336][lightning][INFO] - prediction: банк можклэти новыйфода
[2022-11-01 11:25:42,668][lightning][INFO] - reference : джой в какой стране заключили четвертый раздел польши
[2022-11-01 11:25:42,669][lightning][INFO] - prediction: джой какой тресклучилячетва авквирастев почьшем
[2022-11-01 11:25:44,136][lightning][INFO] - reference : переведи на сотовую связь мтс контакт вика
[2022-11-01 11:25:44,136][lightning][INFO] - prediction:  перевети насотуваслесем дожескавдаттика
[2022-11-01 11:25:45,622][lightning][INFO] - reference : афина зуюи зайка мьюзик
[2022-11-01 11:25:45,622][lightning][INFO] - prediction: афинна зобезаи комивисимо
[2022-11-01 11:25:47,166][lightning][INFO] - reference : афина стоимость обмена валюты в симферополе при продаже
[2022-11-01 11:25:47,166][lightning][INFO] - prediction: афина стоемоставнена воетыхсиероупулетрепрадаше
[2022-11-01 11:25:48,800][lightning][INFO] - reference : джой есть ли вредные привычки у олега владимировича
[2022-11-01 11:25:48,800][lightning][INFO] - prediction: джой есто вребо пивочтеоетоладинервуч
[2022-11-01 11:25:50,157][lightning][INFO] - reference : афина может начнем учить английский
[2022-11-01 11:25:50,157][lightning][INFO] - prediction: афина вот ноастены изянлеский
[2022-11-01 11:25:51,648][lightning][INFO] - reference : салют мелодрама тысяча девятьсот девяностого года с николасом кейджем
[2022-11-01 11:25:51,648][lightning][INFO] - prediction: салют од рамотаи с че тевефо килиносто голас киголзакета
[2022-11-01 11:25:53,176][lightning][INFO] - reference : афина здравствуйте я случайно внесла деньги на счет мне вернуть нужно их
[2022-11-01 11:25:53,176][lightning][INFO] - prediction: афина здравствуйтак я случано ни содзеги на сче невернусн
[2022-11-01 11:25:54,801][lightning][INFO] - reference : джой хореограф сильфида
[2022-11-01 11:25:54,801][lightning][INFO] - prediction: джой хальбрассевесиня
[2022-11-01 11:25:56,255][lightning][INFO] - reference : афина здравствуйте бонусы спасибо не начисляются почему
[2022-11-01 11:25:56,256][lightning][INFO] - prediction: афина здравствуйтеонососпосиболначесвяетсяпочео
[2022-11-01 11:25:57,621][lightning][INFO] - reference : салют каких политических взглядов придерживается бред питт
[2022-11-01 11:25:57,621][lightning][INFO] - prediction: салют хокихпытиси сдядкдееся брыкит
[2022-11-01 11:25:59,122][lightning][INFO] - reference : салют включи сашу аксенову
[2022-11-01 11:25:59,122][lightning][INFO] - prediction: салют включи сашоксено
[2022-11-01 11:26:00,566][lightning][INFO] - reference : сбер какой спорт любит греф
[2022-11-01 11:26:00,566][lightning][INFO] - prediction: сбер какоя сколько любетгреф
[2022-11-01 11:26:01,901][lightning][INFO] - reference : афина включи пожалуйста терминатор
[2022-11-01 11:26:01,902][lightning][INFO] - prediction: афина включи пожалуй ста терменатер
[2022-11-01 11:26:03,355][lightning][INFO] - reference : сбер по каким причинам произошел арест
[2022-11-01 11:26:03,355][lightning][INFO] - prediction: сбер кодо иблричино преиможулозеист
[2022-11-01 11:26:04,927][lightning][INFO] - reference : джой три метра над уровнем неба фильм
[2022-11-01 11:26:04,927][lightning][INFO] - prediction: джой дмезодурмнене муфиль
[2022-11-01 11:26:06,905][lightning][INFO] - reference : афина купить сто евро какая стоимость в рублях
[2022-11-01 11:26:06,905][lightning][INFO] - prediction: афина купе стодемыкакастоймос рубля
[2022-11-01 11:26:08,606][lightning][INFO] - reference : салют сделай перевод один миллион на карточку виктории
[2022-11-01 11:26:08,607][lightning][INFO] - prediction: салют сде переот одемомелюод на картчколекторе
[2022-11-01 11:26:10,136][lightning][INFO] - reference : сбер какие антипсихотическое средство ты знаешь
[2022-11-01 11:26:10,136][lightning][INFO] - prediction: сбер какие аци всиехотическасредто ты знаешь
[2022-11-01 11:26:11,633][lightning][INFO] - reference : афина найди на карте ближайший банкомат втб
[2022-11-01 11:26:11,633][lightning][INFO] - prediction: афина айдинокарте ближайши банкомотвотд
[2022-11-01 11:26:13,213][lightning][INFO] - reference : сбер ты шутишь или говоришь серьезно
[2022-11-01 11:26:13,213][lightning][INFO] - prediction: сбер тычлутеши илигванисевежно
[2022-11-01 11:26:15,081][lightning][INFO] - reference : афина пойдет ли дождь сегодня в моем районе
[2022-11-01 11:26:15,081][lightning][INFO] - prediction: афина поед тосегде можемраени
[2022-11-01 11:26:16,625][lightning][INFO] - reference : салют какой размер ноги у завьяловой татьяны владимировны
[2022-11-01 11:26:16,625][lightning][INFO] - prediction: салют какой ражнорнагизабяотоанывлотимирож
[2022-11-01 11:26:18,205][lightning][INFO] - reference : салют уровень да орден александра невского
[2022-11-01 11:26:18,206][lightning][INFO] - prediction: салют урыигаворди налисанбрамесковак
[2022-11-01 11:26:19,772][lightning][INFO] - reference : афина подскажи какой банк ко мне ближе
[2022-11-01 11:26:19,772][lightning][INFO] - prediction: афина подкажи такоанкамне блежи
[2022-11-01 11:26:21,387][lightning][INFO] - reference : сбер сотрудничаете ли вы и я пробки с органами власти если субъекты рф хотя бы пытавшись с помощью ваших сервисов мониторить и исправлять ситуацию на дорогах
[2022-11-01 11:26:21,388][lightning][INFO] - prediction: сбер сотрывустелевуяпропкисонбнмы мат итесбиктерев хотерупоташипоршивошесерсунитойть спрамес татуедарог
[2022-11-01 11:26:22,897][lightning][INFO] - reference : ассистент отправить перевод пете
[2022-11-01 11:26:22,897][lightning][INFO] - prediction: осистент отралить переву пичи
[2022-11-01 11:26:24,516][lightning][INFO] - reference : афина косметических средств
[2022-11-01 11:26:24,517][lightning][INFO] - prediction: афина космедическиксрест
[2022-11-01 11:26:26,184][lightning][INFO] - reference : джой какие виды благословений ты знаешь
[2022-11-01 11:26:26,184][lightning][INFO] - prediction: сйкакие виды быкосорени ты знаешь
[2022-11-01 11:26:27,986][lightning][INFO] - reference : сбер по какому курсу можно обменять тысячу долларов на рубли
[2022-11-01 11:26:27,986][lightning][INFO] - prediction: сбер по каконыгусяножнатбини тыяшубоворов ноли
[2022-11-01 11:26:29,730][lightning][INFO] - reference : джой закинуть деньги на мой телефон
[2022-11-01 11:26:29,730][lightning][INFO] - prediction: джой зокину денина нтелику
[2022-11-01 11:26:31,371][lightning][INFO] - reference : сбер может все же помолчишь
[2022-11-01 11:26:31,372][lightning][INFO] - prediction: сбер можесет сеж помалщи
[2022-11-01 11:26:33,222][lightning][INFO] - reference : сбер какую валюту брать с собой в мали
[2022-11-01 11:26:33,223][lightning][INFO] - prediction: сбер какой валюту брацапоймали
[2022-11-01 11:26:34,652][lightning][INFO] - reference : сбер кто основал украинская правда
[2022-11-01 11:26:34,652][lightning][INFO] - prediction: сбер ктасновалкраскопрада
[2022-11-01 11:26:35,924][lightning][INFO] - reference : афина хочу сделать педикюр сегодня в ближайшем ко мне салоне желательно после четырех вечера
[2022-11-01 11:26:35,925][lightning][INFO] - prediction: афина хочу дуст иеписво бижаши касолони жлочен пожечтое врече
[2022-11-01 11:26:37,294][lightning][INFO] - reference : салют приколы про тачки
[2022-11-01 11:26:37,294][lightning][INFO] - prediction: салют брикола протачки
[2022-11-01 11:26:38,787][lightning][INFO] - reference : салют включи канал стс
[2022-11-01 11:26:38,788][lightning][INFO] - prediction: салют включи каналысторе
[2022-11-01 11:26:40,240][lightning][INFO] - reference : джой для чего используется румынский алфавит
[2022-11-01 11:26:40,240][lightning][INFO] - prediction: джой пячегоспользуюсярамаскафоли
[2022-11-01 11:26:41,561][lightning][INFO] - reference : афина а ты уже отдала свое сердечко кому нибудь
[2022-11-01 11:26:41,561][lightning][INFO] - prediction: афина отовижадаласоиседижеккомнебуд
[2022-11-01 11:26:43,352][lightning][INFO] - reference : джой плейлист в произвольном порядке
[2022-11-01 11:26:43,352][lightning][INFO] - prediction: джой плалист пролизвоно поляв
[2022-11-01 11:26:45,097][lightning][INFO] - reference : сбер включай следующую серию сериала
[2022-11-01 11:26:45,097][lightning][INFO] - prediction: сбер включа седищесерисрьа
[2022-11-01 11:26:46,855][lightning][INFO] - reference : джой может ли брак пережить предательство
[2022-11-01 11:26:46,855][lightning][INFO] - prediction: джой олети ля брак пережить рдацестиго
[2022-11-01 11:26:48,491][lightning][INFO] - reference : салют включи видео фор кидс
[2022-11-01 11:26:48,491][lightning][INFO] - prediction: салют включивидилофорки
[2022-11-01 11:26:49,873][lightning][INFO] - reference : сбер ассистент мне нужно сделать перевод маше бухгалтерше
[2022-11-01 11:26:49,873][lightning][INFO] - prediction: сбер сестелм жно дел препокмае бугалтерс
[2022-11-01 11:26:51,285][lightning][INFO] - reference : сбер музыку в жанре чил
[2022-11-01 11:26:51,285][lightning][INFO] - prediction: сбер мозыку жанрыи чилу
[2022-11-01 11:26:52,818][lightning][INFO] - reference : сбер какие фильмы сейчас снимает камерон
[2022-11-01 11:26:52,818][lightning][INFO] - prediction: сбер какие фильмы сечаснима кмеро
[2022-11-01 11:26:54,307][lightning][INFO] - reference : джой привет установи мне будильник на двенадцать часов
[2022-11-01 11:26:54,308][lightning][INFO] - prediction: джой приетускомолимне пудилиик двиадца часо
[2022-11-01 11:26:55,733][lightning][INFO] - reference : джой давай по новой трек
[2022-11-01 11:26:55,734][lightning][INFO] - prediction: джой давае помала траку
[2022-11-01 11:26:57,121][lightning][INFO] - reference : джой включи песни для души
[2022-11-01 11:26:57,121][lightning][INFO] - prediction: джой включи песны дедуши
[2022-11-01 11:26:58,644][lightning][INFO] - reference : сбер как расплачиваться в португалии
[2022-11-01 11:26:58,645][lightning][INFO] - prediction: сбер как расплачиват пвтоголе
[2022-11-01 11:27:00,322][lightning][INFO] - reference : салют включи режим принятия вызова
[2022-11-01 11:27:00,322][lightning][INFO] - prediction: салют включи лизи пригятеозо
[2022-11-01 11:27:01,879][lightning][INFO] - reference : салют добрый день прошу отключить услугу автоплатеж
[2022-11-01 11:27:01,879][lightning][INFO] - prediction: салют добрыйде прочаотключите чтогововтоплатев
[2022-11-01 11:27:03,264][lightning][INFO] - reference : сбер найти приключенческие фильмы
[2022-11-01 11:27:03,264][lightning][INFO] - prediction: сбер найки преключенские фильвы
[2022-11-01 11:27:05,178][lightning][INFO] - reference : джой переведи на карту четыреста рублей бабушке
[2022-11-01 11:27:05,178][lightning][INFO] - prediction: джой переведи на картуче кыреструлей абоски
[2022-11-01 11:27:06,716][lightning][INFO] - reference : афина запись на ближайшее время на наращивание ногтей с дальнейшим покрытием и педикюр
[2022-11-01 11:27:06,716][lightning][INFO] - prediction: афина записнь ближашевлены м нарайфивенатей далеше бокрыте и идити
[2022-11-01 11:27:08,192][lightning][INFO] - reference : сбер можно ли привязать другой номер к моей карте
[2022-11-01 11:27:08,192][lightning][INFO] - prediction: сбер моне приезадрувойнонык пой арте
[2022-11-01 11:27:09,710][lightning][INFO] - reference : сбер как называется
[2022-11-01 11:27:09,710][lightning][INFO] - prediction: сбер как назваетс
[2022-11-01 11:27:11,076][lightning][INFO] - reference : салют какая картинка на десятидолларовой купюре
[2022-11-01 11:27:11,076][lightning][INFO] - prediction: салют какая картинка рести дболровапл
[2022-11-01 11:27:12,660][lightning][INFO] - reference : афина сделай тише эту песню
[2022-11-01 11:27:12,660][lightning][INFO] - prediction: афина сдела ешедо пен
[2022-11-01 11:27:14,184][lightning][INFO] - reference : салют сколько будет триста пятьдесят шесть евро в гривнах
[2022-11-01 11:27:14,184][lightning][INFO] - prediction: салют сколько будит треста идысчестирадрено
[2022-11-01 11:27:15,662][lightning][INFO] - reference : джой могут ли все быть счастливыми
[2022-11-01 11:27:15,662][lightning][INFO] - prediction: джой мг длес ычислены
[2022-11-01 11:27:17,659][lightning][INFO] - reference : джой поставь телевизионный канал матч игра
[2022-11-01 11:27:17,660][lightning][INFO] - prediction: джой поставьтелезионный канал нач игра
[2022-11-01 11:27:19,371][lightning][INFO] - reference : салют сколько у сергея александровича официальных браков
[2022-11-01 11:27:19,371][lightning][INFO] - prediction: салют сколько сергелексан древичаицаны трако
[2022-11-01 11:27:20,931][lightning][INFO] - reference : джой из каких земель пришли финикийцы в финикию согласно истории записанной
[2022-11-01 11:27:20,932][lightning][INFO] - prediction: джой истоде зиме е финетицифинеки золасное стори записаво
[2022-11-01 11:27:22,513][lightning][INFO] - reference : салют у кого место рождения тарту
[2022-11-01 11:27:22,513][lightning][INFO] - prediction: салют когоместа праждение тарт
[2022-11-01 11:27:24,422][lightning][INFO] - reference : сбер средняя продолжительность жизни в германии
[2022-11-01 11:27:24,422][lightning][INFO] - prediction: сбер среди побужит на чесни гермази
[2022-11-01 11:27:25,997][lightning][INFO] - reference : афина скажите баланс
[2022-11-01 11:27:25,997][lightning][INFO] - prediction: афина скажите наланс
[2022-11-01 11:27:27,454][lightning][INFO] - reference : джой подскажи курс доллара в прошлом феврале
[2022-11-01 11:27:27,455][lightning][INFO] - prediction: джой подскажи усдолар кофнотвален
[2022-11-01 11:27:29,348][lightning][INFO] - reference : афина топ тип топ эм эм эй
[2022-11-01 11:27:29,348][lightning][INFO] - prediction: афина доптитто энонпи
[2022-11-01 11:27:30,945][lightning][INFO] - reference : салют включи жанр попса
[2022-11-01 11:27:30,945][lightning][INFO] - prediction: салют включи жаныр пака
[2022-11-01 11:27:32,707][lightning][INFO] - reference : салют поставь каналы тнт четыре
[2022-11-01 11:27:32,707][lightning][INFO] - prediction: салют поставь каналы ты дычетыре
[2022-11-01 11:27:33,627][lightning][INFO] - reference : джой как превратить бонусы спасибо в деньги и совершить покупку
[2022-11-01 11:27:33,627][lightning][INFO] - prediction: дй  тус дибу дини ис чиьоу
[2022-11-01 11:27:34,599][lightning][INFO] - reference : сбер где и когда забрать карту после перевыпуска
[2022-11-01 11:27:34,599][lightning][INFO] - prediction: екадзать картуути лезо
[2022-11-01 11:27:35,904][lightning][INFO] - reference : салют не работает приложение что делать
[2022-11-01 11:27:35,904][lightning][INFO] - prediction: салют нерабадыь праважизя чтоделать
[2022-11-01 11:27:36,901][lightning][INFO] - reference : джой нужно знать точное время
[2022-11-01 11:27:36,902][lightning][INFO] - prediction: джой намознать трочны врине
[2022-11-01 11:27:37,867][lightning][INFO] - reference : сбер какие
[2022-11-01 11:27:37,867][lightning][INFO] - prediction: сбер какие ве
[2022-11-01 11:27:38,861][lightning][INFO] - reference : какая сумма лежит на карте сбербанка один два три четыре пять шесть
[2022-11-01 11:27:38,862][lightning][INFO] - prediction: катассумоезит на карте сбер банка подиндвоты четы епятсест 
[2022-11-01 11:27:39,924][lightning][INFO] - reference : афина чем платят у катарцев
[2022-11-01 11:27:39,924][lightning][INFO] - prediction: афина чем плать токотарце
[2022-11-01 11:27:41,175][lightning][INFO] - reference : джой самая интересная роль дрю бэрримор
[2022-11-01 11:27:41,175][lightning][INFO] - prediction: джой саной телесное ро дредамор
[2022-11-01 11:27:42,365][lightning][INFO] - reference : сбер скажи самый забавный случай из твоей жизни
[2022-11-01 11:27:42,366][lightning][INFO] - prediction: сбер скажи само за бону случисталежизы
[2022-11-01 11:27:43,680][lightning][INFO] - reference : афина как называется валюта на гавайских островах
[2022-11-01 11:27:43,680][lightning][INFO] - prediction: афина как называтся валюта на герасиксоа
[2022-11-01 11:27:44,827][lightning][INFO] - reference : афина стой стой к началу вернись
[2022-11-01 11:27:44,828][lightning][INFO] - prediction: афина сто ствоть началневне
[2022-11-01 11:27:45,929][lightning][INFO] - reference : сбер остановите музыку пока вы не выйдете из центра города
[2022-11-01 11:27:45,929][lightning][INFO] - prediction: сбер поставейтемнужыку покомо  выкедиевятьсинтробарна
[2022-11-01 11:27:47,014][lightning][INFO] - reference : джой какая любимая книга у кузнецова
[2022-11-01 11:27:47,014][lightning][INFO] - prediction: джой какая лигинаигаупнисола
[2022-11-01 11:27:47,963][lightning][INFO] - reference : сбер подскажи где находится ближайшее отделение сбербанка
[2022-11-01 11:27:47,963][lightning][INFO] - prediction: сбер подсажи люде находится лижайший перенистенагрет
[2022-11-01 11:27:49,028][lightning][INFO] - reference : сбер какой автомобиль у мальцева
[2022-11-01 11:27:49,028][lightning][INFO] - prediction: сбер ккапа ртваби увацо
[2022-11-01 11:27:50,091][lightning][INFO] - reference : джой сколько денег у меня на карте последние четыре цифры восемьдесят четыре тридцать один
[2022-11-01 11:27:50,092][lightning][INFO] - prediction: дой скукодинт мялыкарти посеничтыретценкогожчтые прятьцоди
[2022-11-01 11:27:51,166][lightning][INFO] - reference : сбер в гибралтаре какую валюту используют
[2022-11-01 11:27:51,166][lightning][INFO] - prediction: сбер еавталикау валюсполи
[2022-11-01 11:27:52,414][lightning][INFO] - reference : афина здравствуйте вчера заблокировал свою карту сегодня ее нашел
[2022-11-01 11:27:52,415][lightning][INFO] - prediction: афина здравствуйтечара забокеровасвою карту сегуниинашу
[2022-11-01 11:27:53,616][lightning][INFO] - reference : сбер не могу выйти
[2022-11-01 11:27:53,616][lightning][INFO] - prediction: сбер не нагогите
[2022-11-01 11:27:54,739][lightning][INFO] - reference : афина что такое калабрия
[2022-11-01 11:27:54,740][lightning][INFO] - prediction: афа чо такою колади
[2022-11-01 11:27:55,736][lightning][INFO] - reference : афина смотреть телевизионный канал киносерия
[2022-11-01 11:27:55,736][lightning][INFO] - prediction: афина самотрр селевизиовны каналтиасири
[2022-11-01 11:27:56,764][lightning][INFO] - reference : салют пополнить баланс мтс
[2022-11-01 11:27:56,764][lightning][INFO] - prediction: салют опот балацнтрс
[2022-11-01 11:27:57,896][lightning][INFO] - reference : афина какое географическое положение города москва
[2022-11-01 11:27:57,897][lightning][INFO] - prediction: афина какой депратичеста пложени орднаска
[2022-11-01 11:27:58,794][lightning][INFO] - reference : сбер к какому народу относится куар
[2022-11-01 11:27:58,794][lightning][INFO] - prediction: сбер каком моторода настька
[2022-11-01 11:27:59,817][lightning][INFO] - reference : афина американские комедии онлайн
[2022-11-01 11:27:59,817][lightning][INFO] - prediction: афина меркански томедионлай
[2022-11-01 11:28:01,058][lightning][INFO] - reference : джой прохоровка столица какой страны
[2022-11-01 11:28:01,058][lightning][INFO] - prediction: джой рофоравкостолиа какой страны
[2022-11-01 11:28:02,055][lightning][INFO] - reference : салют мне нужна запись на эпиляцию
[2022-11-01 11:28:02,055][lightning][INFO] - prediction: салют меможнозапиское хлесио
[2022-11-01 11:28:03,291][lightning][INFO] - reference : джой
[2022-11-01 11:28:03,291][lightning][INFO] - prediction: джй
[2022-11-01 11:28:04,453][lightning][INFO] - reference : сбер здравствуйте можно закрыть карту через вас
[2022-11-01 11:28:04,453][lightning][INFO] - prediction: сберпздравствуйте можо закать каты черезос
[2022-11-01 11:28:05,457][lightning][INFO] - reference : джой дизайнер ми два
[2022-11-01 11:28:05,457][lightning][INFO] - prediction: джой тезане мидла
[2022-11-01 11:28:06,556][lightning][INFO] - reference : джой запустить музыку в жанре хаус
[2022-11-01 11:28:06,557][lightning][INFO] - prediction: джой запутить муды кувжаный катс
